timestamp,temperature,pressure,vibration,humidity,voltage,label,temperature_norm,pressure_norm,vibration_norm,humidity_norm,voltage_norm,temperature_norm_roll_mean,pressure_norm_roll_mean,vibration_norm_roll_mean,humidity_norm_roll_mean,voltage_norm_roll_mean,temperature_norm_roll_std,pressure_norm_roll_std,vibration_norm_roll_std,humidity_norm_roll_std,voltage_norm_roll_std,temperature_norm_trend,pressure_norm_trend,vibration_norm_trend,humidity_norm_trend,voltage_norm_trend,temperature_norm_roc,pressure_norm_roc,vibration_norm_roc,humidity_norm_roc,voltage_norm_roc,zscore_anomaly,iforest_anomaly,iforest_score,ocsvm_anomaly,anomaly
2024-01-01 00:00:00,25.152,1015.638,0.5183,54.727,219.07,0,0.18424071296214595,0.12399438130507079,0.0029927065165688965,0.2726111479761115,0.06853480453742611,0.18424071296214595,0.12399438130507079,0.0029927065165688965,0.2726111479761115,0.06853480453742611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.12540564317503317,False,False
2024-01-01 00:01:00,24.511,1015.467,0.5506,57.488,220.625,0,0.16538721727109618,0.12126484484740274,0.009394323767242752,0.3184140676841407,0.09684820014202211,0.17481396511662106,0.12262961307623677,0.006193515141905824,0.2955126078301261,0.08269150233972411,0.013331434652212648,0.0019300737387129838,0.004526626968512266,0.032387555123690404,0.020020594030427222,-0.01885349569104977,-0.002729536457668047,0.006401617250673855,0.04580291970802919,0.028313395604596003,-0.10233077905491716,-0.02201338825952448,2.139072847682116,0.16801557840929826,0.4131243358129717,False,False,0.11309506701300803,False,False
2024-01-01 00:02:00,25.438,1016.347,0.5306,56.882,220.965,0,0.1926527250801494,0.135311582173415,0.005430474076423025,0.30836098208360985,0.10303891043498803,0.1807602184377972,0.1268569361086295,0.005939168120078224,0.299795399247954,0.08947397170481208,0.013961997014105897,0.007448044869563375,0.003230983299023531,0.024072884547367886,0.018396134505125245,0.027265507809053235,0.014046737326012249,-0.003963849690819726,-0.010053085600530864,0.0061907102929659175,0.16485861639694144,0.11583519810451559,-0.42194092827004215,-0.0315723663644889,0.06392178981011121,False,False,0.12358290549810036,False,False
2024-01-01 00:03:00,25.565,1016.201,0.5204,55.79,220.945,0,0.1963881290626195,0.1329811007534154,0.0034089107341049724,0.29024552090245526,0.10267475100598977,0.18466719609400276,0.12838797726982598,0.005306603773584911,0.29740792966157936,0.0927741665301065,0.013820858802511507,0.006808714739346745,0.0029257567674359683,0.020227107827304233,0.01640661411423373,0.0037354039824700758,-0.002330481419999586,-0.002021563342318053,-0.01811546118115459,-0.0003641594289982564,0.019389312977099227,-0.017223074200794164,-0.3722627737226263,-0.05874757908327943,-0.003534193320376966,False,False,0.13033280815617532,False,False
2024-01-01 00:04:00,24.15,1014.876,0.5246,58.046,220.255,0,0.15476925791935048,0.11183118375686263,0.00424131916917711,0.32767086927670874,0.09011125070555837,0.1786876084590723,0.12507661856723332,0.0050935468527033515,0.30346051758460524,0.09224158336519687,0.017945457501782613,0.009465433407273505,0.0025781787669449307,0.02213641843485161,0.014258364708400324,-0.04161887114326901,-0.021149916996552776,0.0008324084350721378,0.037425348374253486,-0.012563500300431407,-0.21192152164145617,-0.15904453246909656,0.2441860465116259,0.12894375857338813,-0.12236212094342924,False,False,0.12088514945638545,False,False
2024-01-01 00:05:00,24.506,1016.898,0.6099,53.469,220.182,0,0.16524015412218007,0.14410675520367988,0.02114713810052324,0.25174187126741887,0.08878206878971584,0.17644636606959027,0.12824830800664108,0.007769145394006666,0.2948407431984075,0.0916649976026167,0.016963801479889337,0.011490571224718452,0.006947702492825027,0.028945118409016264,0.012831035740573154,0.010470896202829594,0.03227557144681725,0.016905818931346128,-0.07592899800928987,-0.0013291819158425255,0.06765488407449705,0.28860976306026664,3.985981308411211,-0.2317233697853378,-0.01475045463729796,False,False,0.09694230878458909,False,False
2024-01-01 00:06:00,25.252,1015.924,0.5633,57.3,220.587,0,0.18718197594046881,0.128559570936023,0.011911368320913288,0.315295288652953,0.09615629722692587,0.17798002462257292,0.12829277413940993,0.008360891526421898,0.2977628211204854,0.09230661183466086,0.016008546481204058,0.01049006815440286,0.006532734445641525,0.02753094638351862,0.011835451557610836,0.021941821818288743,-0.015547184267656888,-0.00923576977960995,0.0635534173855341,0.007374228437210029,0.1327874688501245,-0.1078865750997069,-0.43673851921274554,0.25245469522240493,0.08305988515176654,False,False,0.11988986068076957,False,False
2024-01-01 00:07:00,25.062,1015.111,0.613,59.217,220.374,0,0.1815935762816554,0.1155823011109689,0.02176153480260029,0.3470968812209688,0.09227799930809644,0.1784317185799582,0.1267039650108548,0.010035971935944197,0.3039295786330458,0.09230303526884032,0.014875996479415017,0.010701206796665426,0.007682910546067158,0.030885355644200904,0.010957503611533635,-0.005588399658813414,-0.012977269825054094,0.009850166481687003,0.031801592568015846,-0.003878297918829432,-0.029855436832180615,-0.10094363049416344,0.8269550748752059,0.10086288540460875,-0.04033327021398059,False,False,0.12333562867413417,False,False
2024-01-01 00:08:00,25.243,1016.95,0.6426,58.956,220.622,0,0.18691726227241978,0.14493678968203483,0.027628032345013487,0.342767086927671,0.09679357622767215,0.1793745567680095,0.12872983441876368,0.011990645314729674,0.3082448573324486,0.09280198426426607,0.014199783695121993,0.01171062211255165,0.009275530028580841,0.031658517280375775,0.010358526711000142,0.005323685990764382,0.02935448857106593,0.005866497542413196,-0.004329794293297828,0.0045155769195757145,0.029316488500161775,0.2539704460710044,0.2695810564663026,-0.012474310567317959,0.04893449092344504,False,False,0.12301662154317566,False,False
2024-01-01 00:09:00,24.856,1016.499,0.5647,57.389,220.294,0,0.17553457454631027,0.13773783680245444,0.012188837799270658,0.31677173191771746,0.09082136159210519,0.1789905585458396,0.12963063465713276,0.012010464563183772,0.3090975447909755,0.09260392199704999,0.013442642651166676,0.011402431798884881,0.008745278159121544,0.02996948552242287,0.009786176103353122,-0.011382687726109508,-0.007198952879580389,-0.01543919454574283,-0.025995355009953536,-0.005972214635566964,-0.06089693154996023,-0.049669603524223116,-0.5588235294117647,-0.07583970574000576,-0.06170052671180859,False,False,0.1266776959574305,False,False
2024-01-01 00:10:00,25.754,1014.987,0.5619,56.36,220.943,0,0.20194711609164984,0.1136029881241214,0.01163389884255589,0.29970139349701397,0.10263833506309039,0.18076119885878997,0.12859149533903783,0.012874583795782471,0.3118065693430658,0.09601427504961642,0.015254979204630113,0.012402773232307556,0.008162746214063486,0.027420942784419047,0.0054465599275120204,0.026412541545339563,-0.024134848678333043,-0.0005549389567147678,-0.01707033842070349,0.011816973470985204,0.1504691689008042,-0.1752230849461327,-0.045528455284553404,-0.05388845247447005,0.13011226944666743,False,False,0.12948265143257098,False,False
2024-01-01 00:11:00,25.734,1017.42,0.5218,55.866,218.483,0,0.2013588634959852,0.15243902439024382,0.0036863802124623563,0.29150630391506316,0.05784672529633461,0.18435836348127888,0.13170891329332193,0.01230378944030443,0.309115792966158,0.09211412756504767,0.015466587859849633,0.01415117169107684,0.00861991650550372,0.028014305662350143,0.01321169538490397,-0.0005882525956646401,0.03883603626612242,-0.007947518630093534,-0.00819508958195081,-0.04479160976675578,-0.0029129041654533117,0.34185752423774796,-0.6831345826235082,-0.027344182442156195,-0.4364023416711016,False,False,0.1122815400763314,False,False
2024-01-01 00:12:00,25.41,1016.525,0.5511,56.373,219.989,0,0.19182917144621903,0.13815285404162836,0.009493420009513254,0.29991705374917055,0.08526793029988466,0.18427600811788583,0.13199304048014326,0.012710084033613456,0.3082714001327141,0.09033702955153733,0.015419636735508651,0.01425965095722969,0.008351524174513396,0.028166427941462246,0.012766618003533865,-0.00952969204976617,-0.014286170348615457,0.0058070397970508975,0.00841074983410739,0.027421205003550053,-0.04732690622261171,-0.0937172774869175,1.5752688172042961,0.028852720236739904,0.47403210576014354,False,False,0.12312980743096047,False,False
2024-01-01 00:13:00,25.972,1015.989,0.5343,57.651,218.747,0,0.20835906938439375,0.12959711403397023,0.006163786269224675,0.3211181154611813,0.06265362975910849,0.18547310215006327,0.13165464180819875,0.012985571587125424,0.31135865958858666,0.0863349174268492,0.016861681735234942,0.014273743854513313,0.008050637380484485,0.02765847876844823,0.014609209637255198,0.01652989793817472,-0.00855574000765813,-0.003329633740288579,0.02120106171201075,-0.022614300540776178,0.08616988653787216,-0.06192952050835021,-0.3507306889352825,0.07068975053930027,-0.26521460602177616,False,False,0.12810346076266133,False,False
2024-01-01 00:14:00,25.673,1017.269,0.6416,55.633,220.417,0,0.1995646930792082,0.15002873196271338,0.027429839860472482,0.2876410086264102,0.09306094208044291,0.18995264566604905,0.13547439662878383,0.015304423656254961,0.30735567352355686,0.08662988656433765,0.01339166648710883,0.013467616730585953,0.008574633432443815,0.02793071355644267,0.01472326089603941,-0.008794376305185536,0.02043161792874315,0.021266053591247808,-0.03347710683477112,0.030407312321334423,-0.04220779220779258,0.15765488360634006,3.4501607717041756,-0.1042516918944052,0.4853240337111331,False,False,0.11709645390884016,False,False
2024-01-01 00:15:00,25.041,1016.124,0.5351,57.987,221.793,0,0.18097591105620758,0.131752011237392,0.0063223402568574755,0.32669210351692113,0.11811511079550607,0.1915262213594518,0.13423892223215503,0.013821943871888388,0.3148506967485071,0.08956319076491667,0.010848162686416503,0.013150685965238305,0.00873232878136668,0.0203861925768575,0.017800169861673803,-0.018588782023000627,-0.018276720725321383,-0.021107499603615007,0.03905109489051095,0.025054168715063163,-0.09314664701547504,-0.12182147036918034,-0.7695086705202305,0.13576330814925885,0.26922324398356157,False,False,0.1175598633312458,False,False
2024-01-01 00:16:00,25.686,1015.974,0.5403,60.059,219.687,0,0.19994705726639017,0.12935768101136702,0.007352941176470604,0.36106502986065037,0.07976912292201499,0.19280272949204394,0.13431873323968943,0.013366101157444119,0.3194276708692768,0.08792447333442559,0.011029692158614015,0.013114761229445274,0.00895917819053104,0.025091945657793956,0.017879893076556956,0.018971146210182588,-0.0023943302260249766,0.0010306009196131283,0.03437292634372924,-0.03834598787349108,0.10482691370063346,-0.01817300702689728,0.16300940438871425,0.10521505103336204,-0.3246492985971955,False,False,0.12043711708748678,False,False
2024-01-01 00:17:00,25.054,1015.467,0.6486,56.774,220.298,0,0.18135827524338943,0.12126484484740274,0.028817187252259402,0.3065693430656935,0.09089419347790395,0.1927791993882173,0.13488698761333281,0.014071666402410027,0.3153749170537493,0.08778609275140634,0.011056480566828192,0.012311212783749102,0.00992010526891569,0.02333798736816261,0.01784778151583107,-0.01858878202300074,-0.008092836163964279,0.021464246075788798,-0.054495686794956866,0.01112507055588896,-0.09296852015298651,-0.06256169792695299,2.9191374663072702,-0.1509303928325293,0.13946587537091526,False,False,0.11253920224626063,False,False
